pv,wind,hydro,demand_el,demand_heat,demand_cooking,biomass_usage,fuel_oil_usage
0.518,0.005,0.86,0.000111707960604684,5.750993691333927e-05,5.750993691333927e-05,1,1
0.501,0.002,0.86,0.000110106632594064,5.154992030611941e-05,5.154992030611941e-05,1,1
0.424,0.001,0.85,0.00011122074803975,4.727253743284352e-05,4.727253743284352e-05,1,1
0.309,0.005,0.85,0.000112975394689685,4.563845382242728e-05,4.563845382242728e-05,1,1
0.193,0.013,0.85,0.000112072518258165,4.086196246385026e-05,4.086196246385026e-05,1,1
0.084,0.023,0.85,0.000109636455433499,3.866704871884153e-05,3.866704871884153e-05,1,1
0.008,0.031,0.85,0.000103398090353828,3.732993891774475e-05,3.732993891774475e-05,1,1
0.0,0.044,0.85,0.000106501941029732,3.821341856715297e-05,3.821341856715297e-05,1,1
0.0,0.036,0.84,0.000108910747207409,4.064448584816407e-05,4.064448584816407e-05,1,1
0.0,0.022,0.84,0.000116450617180818,4.53246187841317e-05,4.53246187841317e-05,1,1
0.0,0.012,0.84,0.000144606733520743,5.11407051513944e-05,5.11407051513944e-05,1,1
0.0,0.012,0.84,0.000149253991832415,5.265458733491621e-05,5.265458733491621e-05,1,1
0.0,0.028,0.84,0.000143911689022516,4.68345683021068e-05,4.68345683021068e-05,1,1
0.0,0.045,0.83,0.000129959692844879,3.633673900885403e-05,3.633673900885403e-05,1,1
0.0,0.05,0.83,0.000108021499099384,2.4894063949821112e-05,2.4894063949821112e-05,1,1
0.0,0.046,0.83,9.44476888987233e-05,1.5259312772841946e-05,1.5259312772841946e-05,1,1
0.0,0.039,0.83,8.80934830693478e-05,1.48930524109796e-05,1.48930524109796e-05,1,1
0.0,0.032,0.83,8.56710485681756e-05,1.368914725160903e-05,1.368914725160903e-05,1,1
0.0,0.026,0.83,8.50918448196535e-05,1.6546136114561297e-05,1.6546136114561297e-05,1,1
0.036,0.018,0.83,8.38652957051359e-05,2.5996391554456267e-05,2.5996391554456267e-05,1,1
0.161,0.008,0.83,8.82706512747781e-05,4.4035640565273385e-05,4.4035640565273385e-05,1,1
0.304,0.004,0.83,0.000101663886189135,5.259024396818033e-05,5.259024396818033e-05,1,1
0.416,0.001,0.82,0.000106566675566331,4.845966213607387e-05,4.845966213607387e-05,1,1
0.486,0.0,0.82,0.000109936278550381,4.243588180247717e-05,4.243588180247717e-05,1,1
0.513,0.0,0.82,0.00011625641357102,4.061976112938088e-05,4.061976112938088e-05,1,1
0.497,0.0,0.82,0.00011859367105035,3.834077147781099e-05,3.834077147781099e-05,1,1
0.434,0.0,0.82,0.000121639601351402,3.410011646448099e-05,3.410011646448099e-05,1,1
0.329,0.006,0.82,0.000124344823565088,3.280412412985468e-05,3.280412412985468e-05,1,1
0.202,0.027,0.82,0.000120702654111146,3.0446935639177144e-05,3.0446935639177144e-05,1,1
0.085,0.057,0.82,0.00011201119080244,3.0606641755815507e-05,3.0606641755815507e-05,1,1
0.009,0.074,0.81,0.000112184951926996,2.9073748538609204e-05,2.9073748538609204e-05,1,1
0.0,0.091,0.81,0.000116072431203842,3.010528493950704e-05,3.010528493950704e-05,1,1
0.0,0.086,0.81,0.000116655042033238,3.059416829777613e-05,3.059416829777613e-05,1,1
0.0,0.07,0.81,0.000123131902774065,3.101829700167502e-05,3.101829700167502e-05,1,1
0.0,0.051,0.81,0.000154926781487058,3.482779602501095e-05,3.482779602501095e-05,1,1
0.0,0.038,0.81,0.000151550364341262,3.552867568955168e-05,3.552867568955168e-05,1,1
0.0,0.04,0.81,0.000147376690271028,3.293390842739397e-05,3.293390842739397e-05,1,1
0.0,0.053,0.81,0.000135206597390315,2.5852960425493904e-05,2.5852960425493904e-05,1,1
0.0,0.068,0.81,0.000113690881673154,1.6659383360478884e-05,1.6659383360478884e-05,1,1
0.0,0.084,0.8,9.66895481135914e-05,8.255542733733707e-06,8.255542733733707e-06,1,1
0.0,0.106,0.8,9.07101211803185e-05,8.743805313434438e-06,8.743805313434438e-06,1,1
0.0,0.129,0.8,8.71633499908386e-05,9.5948870576039e-06,9.5948870576039e-06,1,1
0.0,0.14,0.8,8.60526416260255e-05,1.0124030425231556e-05,1.0124030425231556e-05,1,1
0.039,0.124,0.8,8.78856511360545e-05,1.6707338207893045e-05,1.6707338207893045e-05,1,1
0.163,0.084,0.8,9.44033968473657e-05,2.9680877947560453e-05,2.9680877947560453e-05,1,1
0.306,0.046,0.8,0.00010088707174994,3.426227206518506e-05,3.426227206518506e-05,1,1
0.416,0.012,0.8,0.000102914284869768,3.404153883512752e-05,3.404153883512752e-05,1,1
0.482,0.001,0.79,0.000108563224958296,2.655338411048801e-05,2.655338411048801e-05,1,1
0.496,0.0,0.79,0.000116832210238668,2.521650295645303e-05,2.521650295645303e-05,1,1
0.471,0.0,0.79,0.000115503448697941,2.348622336131725e-05,2.348622336131725e-05,1,1
0.376,0.0,0.79,0.000113854421555089,2.3099722454796477e-05,2.3099722454796477e-05,1,1
0.267,0.001,0.79,0.000115803271814823,2.2636729230331663e-05,2.2636729230331663e-05,1,1
0.186,0.012,0.79,0.000114109952620614,1.9667800691230664e-05,1.9667800691230664e-05,1,1
0.085,0.027,0.79,0.000111707960604684,1.931012731964364e-05,1.931012731964364e-05,1,1
0.008,0.048,0.79,0.000115677209822497,1.7408513227505213e-05,1.7408513227505213e-05,1,1
0.0,0.086,0.78,0.000112927695557454,1.8473219752014363e-05,1.8473219752014363e-05,1,1
0.0,0.095,0.78,0.000120712875353767,2.1207705202862325e-05,2.1207705202862325e-05,1,1
0.0,0.08,0.78,0.000124501549285276,2.202480556182316e-05,2.202480556182316e-05,1,1
0.0,0.054,0.78,0.000139819784893251,2.252072400053759e-05,2.252072400053759e-05,1,1
0.0,0.032,0.78,0.000148085363092749,2.4641475023760917e-05,2.4641475023760917e-05,1,1
0.0,0.017,0.78,0.000151294833275737,2.3127728129977587e-05,2.3127728129977587e-05,1,1
0.0,0.011,0.78,0.000140617041817687,1.7132894285229553e-05,1.7132894285229553e-05,1,1
0.0,0.008,0.78,0.000117963361088723,1.12973467211144e-05,1.12973467211144e-05,1,1
0.0,0.006,0.78,0.00010449857747602,6.48162461601053e-06,6.48162461601053e-06,1,1
0.0,0.003,0.77,9.74868050380278e-05,7.052534720705169e-06,7.052534720705169e-06,1,1
0.0,0.002,0.77,9.44613172222179e-05,7.084529348645436e-06,7.084529348645436e-06,1,1
0.0,0.001,0.77,9.26112723078206e-05,7.586286911787565e-06,7.586286911787565e-06,1,1
0.045,0.001,0.77,9.36981311065181e-05,1.2865782176854146e-05,1.2865782176854146e-05,1,1
0.164,0.0,0.77,9.92005667174787e-05,2.830932871306867e-05,2.830932871306867e-05,1,1
0.298,0.0,0.77,0.000109871544013781,3.186015838036564e-05,3.186015838036564e-05,1,1
0.393,0.0,0.77,0.000111377473759939,2.9649324734662788e-05,2.9649324734662788e-05,1,1
0.443,0.0,0.77,0.000118654998506076,2.2511288137220445e-05,2.2511288137220445e-05,1,1
0.451,0.001,0.76,0.000122208583857303,2.2156716538359323e-05,2.2156716538359323e-05,1,1
0.435,0.004,0.76,0.000120368760185527,2.128160025242506e-05,2.128160025242506e-05,1,1
0.384,0.008,0.76,0.000122375530820113,2.1025212595434007e-05,2.1025212595434007e-05,1,1
0.291,0.02,0.76,0.000126579868618209,2.00405691894479e-05,2.00405691894479e-05,1,1
0.19,0.041,0.76,0.000121452211903351,1.6806135706500407e-05,1.6806135706500407e-05,1,1
0.089,0.063,0.76,0.000122099557269346,1.6748401305485983e-05,1.6748401305485983e-05,1,1
0.009,0.094,0.76,0.000121319335749278,1.5269338676545944e-05,1.5269338676545944e-05,1,1
0.0,0.111,0.76,0.000114276899583423,1.5766478650815395e-05,1.5766478650815395e-05,1,1
0.0,0.084,0.75,0.000117803228287661,1.7779717042494957e-05,1.7779717042494957e-05,1,1
0.0,0.049,0.75,0.000122092743107599,1.8091733943698297e-05,1.8091733943698297e-05,1,1
0.0,0.022,0.75,0.00014774124792451,2.00085798017454e-05,2.00085798017454e-05,1,1
0.0,0.009,0.75,0.000155056250560257,2.1196631675243872e-05,2.1196631675243872e-05,1,1
0.0,0.004,0.75,0.000155311781625782,1.8658862546683556e-05,1.8658862546683556e-05,1,1
0.0,0.002,0.75,0.000141281422588051,1.434046036345803e-05,1.434046036345803e-05,1,1
0.0,0.003,0.74,0.000120890043559197,9.482502681107118e-06,9.482502681107118e-06,1,1
0.0,0.004,0.74,0.000108028313261131,6.655766307463195e-06,6.655766307463195e-06,1,1
0.0,0.008,0.74,9.91835313131104e-05,7.241862664691695e-06,7.241862664691695e-06,1,1
0.0,0.02,0.74,9.54902556460632e-05,7.273841395401907e-06,7.273841395401907e-06,1,1
0.0,0.041,0.74,9.38310072605908e-05,7.79068940454792e-06,7.79068940454792e-06,1,1
0.045,0.065,0.74,9.44238393326076e-05,1.3216019095062954e-05,1.3216019095062954e-05,1,1
0.159,0.081,0.73,0.000100318089244039,2.908426388175191e-05,2.908426388175191e-05,1,1
0.296,0.079,0.73,0.000108202074385688,3.2748305770807314e-05,3.2748305770807314e-05,1,1
0.405,0.061,0.73,0.000110351942416967,3.0473906575473103e-05,3.0473906575473103e-05,1,1
0.467,0.039,0.73,0.000117397785663696,2.313994326745864e-05,2.313994326745864e-05,1,1
0.496,0.024,0.73,0.000124378894373825,2.2774552160475626e-05,2.2774552160475626e-05,1,1
0.469,0.017,0.73,0.000126474249111125,2.187224876952448e-05,2.187224876952448e-05,1,1
0.404,0.018,0.73,0.00013021181682953,2.1610378757600368e-05,2.1610378757600368e-05,1,1
0.312,0.018,0.72,0.000133175977189614,2.059925958507321e-05,2.059925958507321e-05,1,1
0.199,0.022,0.72,0.000127029603293532,1.727427052442605e-05,1.727427052442605e-05,1,1
0.086,0.033,0.72,0.00012244707951846,1.721422838367404e-05,1.721422838367404e-05,1,1
0.011,0.063,0.72,0.000124177876602279,1.569333141865554e-05,1.569333141865554e-05,1,1
0.0,0.103,0.72,0.000124324381079846,1.6207561588335374e-05,1.6207561588335374e-05,1,1
0.0,0.112,0.72,0.000126242567611717,1.8278374012274568e-05,1.8278374012274568e-05,1,1
0.0,0.094,0.71,0.000129148807596948,1.859777629470757e-05,1.859777629470757e-05,1,1
0.0,0.059,0.71,0.000156395233343606,2.0565201255041485e-05,2.0565201255041485e-05,1,1
0.0,0.025,0.71,0.000161488819249727,2.1785717331977247e-05,2.1785717331977247e-05,1,1
0.0,0.004,0.71,0.000157805764825301,1.917786203119279e-05,1.917786203119279e-05,1,1
0.0,0.0,0.71,0.000142306953931022,1.4734780660690095e-05,1.4734780660690095e-05,1,1
0.0,0.0,0.71,0.000122188141372061,9.739563001837158e-06,9.739563001837158e-06,1,1
0.0,0.0,0.7,0.00010934003939749,8.0293270011428e-06,8.0293270011428e-06,1,1
0.0,0.0,0.7,0.00010209658546009,8.759004744356618e-06,8.759004744356618e-06,1,1
0.0,0.001,0.7,9.68292384294115e-05,8.829044492936482e-06,8.829044492936482e-06,1,1
0.0,0.003,0.7,9.42364498845564e-05,9.464321027169404e-06,9.464321027169404e-06,1,1
0.042,0.008,0.7,9.75004333615225e-05,1.6007893362364873e-05,1.6007893362364873e-05,1,1
0.159,0.008,0.7,0.000103905745404003,3.561072153755612e-05,3.561072153755612e-05,1,1
0.297,0.006,0.69,0.000111834022597009,3.99772247660003e-05,3.99772247660003e-05,1,1
0.403,0.007,0.69,0.000111585305693232,3.703342986720593e-05,3.703342986720593e-05,1,1
0.461,0.012,0.69,0.000119704379415163,2.7948672513432865e-05,2.7948672513432865e-05,1,1
0.489,0.014,0.69,0.000123414690486579,2.750367910177277e-05,2.750367910177277e-05,1,1
0.471,0.013,0.69,0.00012739075386614,2.6481102541795868e-05,2.6481102541795868e-05,1,1
0.408,0.015,0.69,0.000128027877989514,2.6139307997398336e-05,2.6139307997398336e-05,1,1
0.301,0.017,0.68,0.000127612214122928,2.486336891322269e-05,2.486336891322269e-05,1,1
0.184,0.016,0.68,0.000122869557546793,2.08000797963833e-05,2.08000797963833e-05,1,1
0.08,0.016,0.68,0.000120746946162503,2.0722799594638293e-05,2.0722799594638293e-05,1,1
0.006,0.023,0.68,0.000123748584412198,1.8913344905352536e-05,1.8913344905352536e-05,1,1
0.0,0.037,0.68,0.000125939337413961,1.948834034149207e-05,1.948834034149207e-05,1,1
0.0,0.046,0.68,0.000128801285347835,2.198417365342228e-05,2.198417365342228e-05,1,1
0.0,0.051,0.67,0.000134143588157734,2.2376135189837305e-05,2.2376135189837305e-05,1,1
0.0,0.044,0.67,0.000156442932475837,2.4860356863506382e-05,2.4860356863506382e-05,1,1
0.0,0.025,0.67,0.000161011827927415,2.632756417423681e-05,2.632756417423681e-05,1,1
0.0,0.005,0.67,0.000155795587109842,2.3099676552291305e-05,2.3099676552291305e-05,1,1
0.0,0.0,0.67,0.000134160623562102,1.7747851310479774e-05,1.7747851310479774e-05,1,1
0.0,0.0,0.67,0.000113905527768194,1.1750305613113691e-05,1.1750305613113691e-05,1,1
0.0,0.0,0.68,0.000102975612325494,1.3375949885960124e-05,1.3375949885960124e-05,1,1
0.0,0.0,0.68,9.70813624140623e-05,1.3725164778361616e-05,1.3725164778361616e-05,1,1
0.0,0.0,0.68,9.55788397487783e-05,1.3605968316700583e-05,1.3605968316700583e-05,1,1
0.0,0.0,0.67,9.18208295451316e-05,1.643472532688532e-05,1.643472532688532e-05,1,1
0.048,0.0,0.67,8.95312711980322e-05,2.663978254231345e-05,2.663978254231345e-05,1,1
0.162,0.001,0.67,9.39025559589377e-05,4.8677443660154765e-05,4.8677443660154765e-05,1,1
0.292,0.005,0.67,0.000101248222322548,5.73495462030651e-05,5.73495462030651e-05,1,1
0.393,0.015,0.67,0.000107793224680849,5.4130749505561e-05,5.4130749505561e-05,1,1
0.445,0.025,0.67,0.000115023050294755,4.387896652008048e-05,4.387896652008048e-05,1,1
0.447,0.034,0.67,0.000120123450362624,4.1720042845972566e-05,4.1720042845972566e-05,1,1
0.443,0.032,0.67,0.000125172744217387,3.736712477329894e-05,3.736712477329894e-05,1,1
0.382,0.02,0.67,0.000121936017387411,3.442933706464702e-05,3.442933706464702e-05,1,1
0.281,0.009,0.66,0.000124477699719161,3.319957415599426e-05,3.319957415599426e-05,1,1
0.186,0.003,0.66,0.000120130264524371,2.976702208710325e-05,2.976702208710325e-05,1,1
0.088,0.0,0.66,0.000121547610167813,2.826115681615022e-05,2.826115681615022e-05,1,1
0.01,0.0,0.66,0.000121459026065098,2.723597535998085e-05,2.723597535998085e-05,1,1
0.0,0.002,0.66,0.000116927608503131,2.801070399350019e-05,2.801070399350019e-05,1,1
0.0,0.006,0.66,0.000114188315480708,2.9773976534561847e-05,2.9773976534561847e-05,1,1
0.0,0.008,0.66,0.000118729954285297,3.305732172865851e-05,3.305732172865851e-05,1,1
0.0,0.011,0.66,0.000145530052437505,3.715066107736481e-05,3.715066107736481e-05,1,1
0.0,0.019,0.66,0.000154790498252112,3.826627997931615e-05,3.826627997931615e-05,1,1
0.0,0.034,0.65,0.000149196071457563,3.419016370678417e-05,3.419016370678417e-05,1,1
0.0,0.047,0.65,0.000136092438417467,2.654919428880025e-05,2.654919428880025e-05,1,1
0.0,0.045,0.65,0.000114804997118841,1.802581877559048e-05,1.802581877559048e-05,1,1
0.0,0.03,0.65,0.000101180080705075,1.341375608450639e-05,1.341375608450639e-05,1,1
0.0,0.015,0.65,9.28702104542188e-05,1.3763555308506216e-05,1.3763555308506216e-05,1,1
0.0,0.006,0.65,8.8441005318461e-05,1.3643746019908353e-05,1.3643746019908353e-05,1,1
0.0,0.004,0.65,8.61105620008777e-05,1.6480305274834367e-05,1.6480305274834367e-05,1,1
0.054,0.002,0.65,8.54155175026511e-05,2.671758769854672e-05,2.671758769854672e-05,1,1
0.162,0.0,0.65,8.73473323580163e-05,4.882049962157782e-05,4.882049962157782e-05,1,1
0.292,0.0,0.64,9.32347681077004e-05,5.751794285359681e-05,5.751794285359681e-05,1,1
0.395,0.0,0.64,0.000100236319303071,5.428652187749804e-05,5.428652187749804e-05,1,1
0.45,0.0,0.64,0.000104975568798332,4.4010305569119616e-05,4.4010305569119616e-05,1,1
0.471,0.002,0.64,0.000108488269179075,4.184860005548751e-05,4.184860005548751e-05,1,1
0.445,0.008,0.64,0.000110849376224522,3.748136683600738e-05,3.748136683600738e-05,1,1
0.38,0.02,0.64,0.000112307606838448,3.453739117998266e-05,3.453739117998266e-05,1,1
0.282,0.035,0.64,0.000115864599270549,3.3302790545466573e-05,3.3302790545466573e-05,1,1
0.188,0.046,0.64,0.000114576722700305,2.986023062928097e-05,2.986023062928097e-05,1,1
0.089,0.054,0.63,0.000110852783305395,2.835114197782956e-05,2.835114197782956e-05,1,1
0.01,0.072,0.63,0.000109231012809533,2.7321857384087865e-05,2.7321857384087865e-05,1,1
0.0,0.096,0.63,0.000107783003438228,2.81015622923026e-05,2.81015622923026e-05,1,1
0.0,0.09,0.63,0.000109547871330783,2.987030361798297e-05,2.987030361798297e-05,1,1
0.0,0.071,0.63,0.000111190084311888,3.31617368212247e-05,3.31617368212247e-05,1,1
0.0,0.044,0.63,0.000140521643553225,3.726565620016505e-05,3.726565620016505e-05,1,1
0.0,0.021,0.63,0.00014572084896643,3.838482023031125e-05,3.838482023031125e-05,1,1
0.0,0.013,0.63,0.000142729431959356,3.429817070269874e-05,3.429817070269874e-05,1,1
0.0,0.014,0.63,0.000127070488264016,2.66328661899513e-05,2.66328661899513e-05,1,1
0.0,0.018,0.62,0.000103285656684997,1.8079126318055287e-05,1.8079126318055287e-05,1,1
0.0,0.028,0.62,9.2437511183264e-05,1.5695747625513748e-05,1.5695747625513748e-05,1,1
0.0,0.051,0.62,8.71088366968601e-05,1.5314047761530726e-05,1.5314047761530726e-05,1,1
0.0,0.074,0.62,8.42298533586175e-05,1.4067463338900558e-05,1.4067463338900558e-05,1,1
0.0,0.085,0.62,8.18653392322976e-05,1.7005954124253032e-05,1.7005954124253032e-05,1,1
0.026,0.069,0.62,8.32009149347723e-05,2.669288640032747e-05,2.669288640032747e-05,1,1
0.076,0.086,0.62,8.68533056313356e-05,4.518209957514285e-05,4.518209957514285e-05,1,1
0.119,0.122,0.62,8.96164482198737e-05,5.3972382313091874e-05,5.3972382313091874e-05,1,1
0.151,0.158,0.62,9.63454329453518e-05,4.973286658495411e-05,4.973286658495411e-05,1,1
0.158,0.189,0.61,0.000101868311041554,4.3562673941866e-05,4.3562673941866e-05,1,1
0.181,0.167,0.61,0.000109844287366792,4.168479167801352e-05,4.168479167801352e-05,1,1
0.195,0.126,0.61,0.000114573315619432,3.937181443990797e-05,3.937181443990797e-05,1,1
0.177,0.107,0.61,0.000117864555743387,3.4990198084466726e-05,3.4990198084466726e-05,1,1
0.139,0.09,0.61,0.000122126813916335,3.3662528728731543e-05,3.3662528728731543e-05,1,1
0.084,0.078,0.61,0.000119155839394504,3.125275405427318e-05,3.125275405427318e-05,1,1
0.035,0.074,0.61,0.000115816900138318,3.1429228121312035e-05,3.1429228121312035e-05,1,1
0.002,0.079,0.61,0.000111190084311888,2.9854142980599795e-05,2.9854142980599795e-05,1,1
0.0,0.075,0.6,0.000110774420445301,3.0905406788820764e-05,3.0905406788820764e-05,1,1
0.0,0.045,0.6,0.000104624639468345,3.1392409737451894e-05,3.1392409737451894e-05,1,1
0.0,0.015,0.6,0.000114109952620614,3.1803314011059126e-05,3.1803314011059126e-05,1,1
0.0,0.004,0.6,0.000143584609258645,3.572068416487838e-05,3.572068416487838e-05,1,1
0.0,0.012,0.6,0.000147758283328878,3.643388638948444e-05,3.643388638948444e-05,1,1
0.0,0.046,0.6,0.000144565848550259,3.37757923702907e-05,3.37757923702907e-05,1,1
0.0,0.076,0.6,0.000127690576983022,2.6515446903236053e-05,2.6515446903236053e-05,1,1
0.0,0.078,0.6,0.000102818886605305,1.7087814280887266e-05,1.7087814280887266e-05,1,1
0.0,0.063,0.6,9.30371574170281e-05,1.6371848710667757e-05,1.6371848710667757e-05,1,1
0.0,0.053,0.59,8.69044118444405e-05,1.6946161959331878e-05,1.6946161959331878e-05,1,1
0.0,0.049,0.59,8.3654056690969e-05,1.9532322980331467e-05,1.9532322980331467e-05,1,1
0.0,0.037,0.59,8.02163120894463e-05,2.157223130161692e-05,2.157223130161692e-05,1,1
0.032,0.02,0.59,8.05570201768123e-05,3.473363427512428e-05,3.473363427512428e-05,1,1
0.09,0.001,0.59,9.10167584589479e-05,5.816707963372239e-05,5.816707963372239e-05,1,1
0.155,0.001,0.59,0.000103684285147215,6.483406534602793e-05,6.483406534602793e-05,1,1
0.241,0.005,0.59,0.000103404904515575,6.110792810207571e-05,6.110792810207571e-05,1,1
0.352,0.013,0.59,0.000107653534365029,4.8859635314669614e-05,4.8859635314669614e-05,1,1
0.443,0.026,0.59,0.000113282031968315,4.611979695158132e-05,4.611979695158132e-05,1,1
0.449,0.039,0.58,0.00011445066070798,4.152048296506156e-05,4.152048296506156e-05,1,1
0.396,0.048,0.58,0.000113084421277642,3.857963267344717e-05,3.857963267344717e-05,1,1
0.3,0.054,0.58,0.000111891942971861,3.699384804410569e-05,3.699384804410569e-05,1,1
0.184,0.059,0.58,0.000111186677231014,3.389371460819993e-05,3.389371460819993e-05,1,1
0.071,0.071,0.58,0.00011201119080244,3.219015934751212e-05,3.219015934751212e-05,1,1
0.006,0.083,0.58,0.000110399641549198,3.067315824478343e-05,3.067315824478343e-05,1,1
0.0,0.089,0.58,0.00010902318087624,3.2564258612664454e-05,3.2564258612664454e-05,1,1
0.0,0.073,0.58,0.000110229287505515,3.5628345315353486e-05,3.5628345315353486e-05,1,1
0.0,0.046,0.58,0.000117741900831935,3.89506021089403e-05,3.89506021089403e-05,1,1
0.0,0.017,0.58,0.000151594656392619,4.152385023093556e-05,4.152385023093556e-05,1,1
0.0,0.001,0.58,0.000158296384471108,4.4685521069227856e-05,4.4685521069227856e-05,1,1
0.0,0.0,0.58,0.000154521338863093,4.229085760152383e-05,4.229085760152383e-05,1,1
0.0,0.0,0.58,0.000137703987670708,3.219909163011593e-05,3.219909163011593e-05,1,1
0.0,0.0,0.58,0.000113765837452374,2.156425114605386e-05,2.156425114605386e-05,1,1
0.0,0.0,0.58,0.000100546363662574,1.6546770828046565e-05,1.6546770828046565e-05,1,1
0.0,0.002,0.58,9.3739016077002e-05,1.7128906918732837e-05,1.7128906918732837e-05,1,1
0.0,0.004,0.58,8.71871995569542e-05,1.9754850146687214e-05,1.9754850146687214e-05,1,1
0.0,0.008,0.58,8.80866689076004e-05,2.1812157479265604e-05,2.1812157479265604e-05,1,1
0.043,0.008,0.58,9.16027763692173e-05,3.5111067376008056e-05,3.5111067376008056e-05,1,1
0.141,0.001,0.58,9.91358321808792e-05,5.878083911395549e-05,5.878083911395549e-05,1,1
0.244,0.0,0.58,0.000108416720480728,6.550433685994952e-05,6.550433685994952e-05,1,1
0.331,0.0,0.58,0.00010585800274461,6.174562538473227e-05,6.174562538473227e-05,1,1
0.375,0.0,0.58,0.000110832340820153,4.935476336962011e-05,4.935476336962011e-05,1,1
0.37,0.0,0.58,0.000116355218916356,4.6577891520592753e-05,4.6577891520592753e-05,1,1
0.349,0.003,0.58,0.000120409645156011,4.193503330664907e-05,4.193503330664907e-05,1,1
0.288,0.009,0.58,0.000121578273895676,3.896038320643989e-05,3.896038320643989e-05,1,1
0.246,0.017,0.58,0.000121251194131805,3.735939669105051e-05,3.735939669105051e-05,1,1
0.175,0.024,0.58,0.000117418228148938,3.423065318101537e-05,3.423065318101537e-05,1,1
0.086,0.028,0.58,0.000117612431758736,3.250681162336444e-05,3.250681162336444e-05,1,1
0.009,0.04,0.58,0.000117942918603481,3.09749060021967e-05,3.09749060021967e-05,1,1
0.0,0.051,0.58,0.000116767475702069,3.288488142771886e-05,3.288488142771886e-05,1,1
0.0,0.044,0.58,0.000121077433007248,3.598483832177083e-05,3.598483832177083e-05,1,1
0.0,0.028,0.59,0.000122549291944669,3.934272092251407e-05,3.934272092251407e-05,1,1
0.0,0.015,0.59,0.000153955763438065,4.193665333008631e-05,4.193665333008631e-05,1,1
0.0,0.007,0.59,0.000163553510259165,4.513848704727123e-05,4.513848704727123e-05,1,1
0.0,0.003,0.59,0.000157672888671228,4.272497419599812e-05,4.272497419599812e-05,1,1
0.0,0.001,0.59,0.000138613678263975,3.2525922125800534e-05,3.2525922125800534e-05,1,1
0.0,0.0,0.59,0.000118447166572783,2.178775109244634e-05,2.178775109244634e-05,1,1
0.0,0.0,0.59,0.000105135701599394,1.427404302228597e-05,1.427404302228597e-05,1,1
0.0,0.0,0.59,9.76469378390898e-05,1.4651855382576942e-05,1.4651855382576942e-05,1,1
0.0,0.0,0.59,9.46248571041536e-05,1.4529104793692332e-05,1.4529104793692332e-05,1,1
0.0,0.0,0.59,9.36640602977815e-05,1.755549792701278e-05,1.755549792701278e-05,1,1
0.055,0.0,0.59,9.22126438456024e-05,2.8420412229973717e-05,2.8420412229973717e-05,1,1
0.161,0.0,0.59,9.85191505427467e-05,5.194716288843527e-05,5.194716288843527e-05,1,1
0.288,0.0,0.59,0.000116542608364407,6.12118596128675e-05,6.12118596128675e-05,1,1
0.385,0.0,0.59,0.000114631235994284,5.7804659763929495e-05,5.7804659763929495e-05,1,1
0.437,0.004,0.59,0.000114467696112348,4.680237726209176e-05,4.680237726209176e-05,1,1
0.457,0.027,0.59,0.000117847520339019,4.446474782139299e-05,4.446474782139299e-05,1,1
0.419,0.072,0.59,0.000118988892431695,3.982963659846767e-05,3.982963659846767e-05,1,1
0.383,0.116,0.59,0.000118804910064517,3.66709469337715e-05,3.66709469337715e-05,1,1
0.291,0.148,0.59,0.000118235927558616,3.5367185137380594e-05,3.5367185137380594e-05,1,1
0.2,0.165,0.59,0.000116505130474797,3.1703383375911635e-05,3.1703383375911635e-05,1,1
0.09,0.161,0.59,0.000116600528739259,3.0083848290337056e-05,3.0083848290337056e-05,1,1
0.011,0.195,0.59,0.000118682255153065,2.900047485348401e-05,2.900047485348401e-05,1,1
0.0,0.251,0.59,0.000124447035991298,2.980428042013497e-05,2.980428042013497e-05,1,1
0.0,0.241,0.59,0.000123605487015504,3.16836847714938e-05,3.16836847714938e-05,1,1
0.0,0.155,0.59,0.000122791194686699,3.520157236320852e-05,3.520157236320852e-05,1,1
0.0,0.105,0.59,0.000154960852295795,3.958553313504904e-05,3.958553313504904e-05,1,1
0.0,0.112,0.59,0.000158827889087399,4.0771285899643423e-05,4.0771285899643423e-05,1,1
0.0,0.132,0.59,0.000151880851186006,3.640167856467189e-05,3.640167856467189e-05,1,1
0.0,0.158,0.59,0.000135223632794684,2.826163547255023e-05,2.826163547255023e-05,1,1
0.0,0.163,0.58,0.000113949819819552,1.921426942189327e-05,1.921426942189327e-05,1,1
0.0,0.186,0.58,9.98717616495897e-05,1.7750243770504024e-05,1.7750243770504024e-05,1,1
0.0,0.186,0.58,9.45362730014384e-05,1.8246734834618228e-05,1.8246734834618228e-05,1,1
0.0,0.167,0.58,8.98924217706401e-05,1.81164291646284e-05,1.81164291646284e-05,1,1
0.0,0.155,0.58,8.81002972310951e-05,2.191577756978713e-05,2.191577756978713e-05,1,1
0.033,0.121,0.58,8.77800316289711e-05,3.528187224310642e-05,3.528187224310642e-05,1,1
0.124,0.069,0.58,9.46793703981321e-05,6.455105329368283e-05,6.455105329368283e-05,1,1
0.237,0.03,0.58,0.000105469595525013,7.610959307946729e-05,7.610959307946729e-05,1,1
0.329,0.017,0.58,0.0001101407034028,7.202933877939428e-05,7.202933877939428e-05,1,1
0.409,0.015,0.58,0.000110253137071631,5.8028805944129225e-05,5.8028805944129225e-05,1,1
0.433,0.015,0.58,0.000115125262720965,5.4940507718046e-05,5.4940507718046e-05,1,1
