timestep;pv;wind;hydro;demand_el;demand_heat;oil_pp;biomass_pp
5155;0;4;0.55;1.25326062856702E-04;1.823953266047927e-05;1;1
5156;0;1;0.55;1.46586247508339E-04;2.0168746742489466e-05;1;1
5157;0;0;0.55;1.55795587109842E-04;2.136620739760319e-05;1;1
5158;0;2;0.55;1.51897886590375E-04;1.880964212660151e-05;1;1
5159;0;33;0.55;1.33264561292329E-04;1.4454448580564407e-05;1;1
5160;0;146;0.55;1.11104907290046E-04;9.556014217480823e-06;1;1
5161;0;;0.55;1.00743974353247E-04;7.0858314743439865e-06;1;1
5162;0;415;0.55;9.29690157995549E-05;7.716201584306e-06;1;1
5163;0;422;0.55;8.84035274288508E-05;7.758991334121992e-06;1;1
5164;0;376;0.55;8.62741018828134E-05;8.312966709114281e-06;1;1
5165;0.02;;0.55;8.52553847015891E-05;1.4089409587941832e-05;1;1
5166;79;157;0.55;8.37937470067891E-05;3.111616541783913e-05;1;1
5167;0.16;78;0.55;8.82774654365254E-05;3.500591807203618e-05;1;1
5168;265;18;0.55;9.30712282257647E-05;3.252664609915453e-05;1;1
5169;0.38;5;0.55;9.49655651915196E-05;2.46502887271643e-05;1;1
5170;457;7;0.55;1.04563312012619E-04;2.4259786104986267e-05;1;1
5171;472;14;0.55;1.08082826555110E-04;2.3317069269133104e-05;1;1
5172;419;22;0.55;1.08396277995486E-04;2.303124763205116e-05;1;1
5173;336;29;0.55;1.09636455433499E-04;2.1938809972603263e-05;1;1
5174;232;37;0.55;1.09227605728659E-04;1.8383275002104862e-05;1;1
5175;106;47;0.55;1.08754021487221E-04;1.8317793952628777e-05;1;1
5176;11;65;0.55;1.12368934294174E-04;1.6705327996880307e-05;1;1
5177;0;98;0.55;1.12886810586970E-04;1.7240766145849403e-05;1;1
5178;0;95;0.55;1.13305881534430E-04;1.944554898988366e-05;1;1
5179;0;58;0.55;1.19418184621776E-04;1.978724291633397e-05;1;1
5180;0;19;0.56;1.46007043759817E-04;2.1913098182725088e-05;1;1
5181;0;2;0.56;1.52391913317055E-04;2.3211131514777728e-05;1;1
5182;0;0;0.56;1.44238768786388E-04;2.041102522949586e-05;1;1
5183;0;1;0.56;1.25108009680788E-04;1.568112164112352e-05;1;1
5184;0;17;0.56;1.04147648146033E-04;1.0369654885606546e-05;1;1
5185;0;54;0.56;9.02160944536378E-05;1.1118871866794131e-05;1;1
5186;0;77;0.56;8.57221547812805E-05;1.0889142520463234e-05;1;1
5187;0;74;0.56;7.96064446130612E-05;1.0073675375357853e-05;1;1
5188;0;58;0.56;8.01617987954677E-05;1.2154853077229694e-05;1;1
5189;47;31;0.56;8.22469322901475E-05;1.929196993170405e-05;1;1
5190;183;1;0.56;8.54393670687668E-05;3.292087444033562e-05;1;1
5191;331;0;0.56;9.95957880988232E-05;3.9215219033899345e-05;1;1
5192;0.45;0;0.56;1.03680878066341E-04;3.6138710323715644e-05;1;1
5193;517;0;0.56;1.06021542626546E-04;3.155986652503333e-05;1;1
5194;539;0;0.56;1.14409775737496E-04;3.031097456321614e-05;1;1
5195;515;0;0.56;1.15888448836664E-04;2.841814806534963e-05;1;1
5196;457;0;0.56;1.18293847933468E-04;2.5477950536449644e-05;1;1
5197;361;0;0.56;1.20498229258726E-04;2.4494774305084974e-05;1;1
5198;234;0;0.56;1.18195042588132E-04;2.2666396255327236e-05;1;1
5199;105;0;0.56;1.18927564975969E-04;2.2691260464242866e-05;1;1
5200;11;0;0.56;1.22430044114091E-04;2.1562373828998804e-05;1;1
5201;0;1;0.56;1.21820176637706E-04;2.238606066951112e-05;1;1
5202;0;5;0.56;1.22736681392721E-04;2.286135079935342e-05;1;1
5203;0;14;0.56;1.31424737620553E-04;2.336149521507288e-05;1;1
5204;0;26;0.56;1.51795674164165E-04;2.6143317653143962e-05;1;1
5205;0;36;0.56;1.58473552676538E-04;2.6712792972781505e-05;1;1
5206;0;43;0.56;1.54753020362502E-04;2.474345916220722e-05;1;1
5207;0;53;0.56;1.33888057092209E-04;1.9413999308814587e-05;1;1
5208;0;69;0.55;1.11667075634200E-04;1.2501979974413142e-05;1;1
5209;0;96;0.55;9.75106546041434E-05;1.2287794561858882e-05;1;1
5210;0;114;0.55;9.29690157995549E-05;1.2686089371259403e-05;1;1
5211;0;115;0.55;8.92382622428975E-05;1.4392541130655026e-05;1;1
5212;0;93;0.55;8.41480834176497E-05;1.600705109815891e-05;1;1
5213;49;47;0.55;8.65057833822223E-05;2.5943378313221037e-05;1;1
5214;184;7;0.55;8.96539261094839E-05;4.379330479332859e-05;1;1
5215;338;1;0.55;1.03551408993142E-04;4.907680715376842e-05;1;1
5216;451;0;0.55;1.06239595802460E-04;4.61423848675654e-05;1;1
5217;517;0;0.55;1.06696144639530E-04;3.717872338109551e-05;1;1
5218;543;0;0.55;1.08914154288283E-04;3.527200978320654e-05;1;1
5219;527;0;0.55;1.13050350468906E-04;3.171438273230257e-05;1;1
5220;464;0;0.55;1.13888492363826E-04;2.955351761712353e-05;1;1
5221;362;0;0.55;1.14920837868545E-04;2.833088095985321e-05;1;1
5222;222;0;0.55;1.15833935542686E-04;2.591795681350556e-05;1;1
5223;92;1;0.55;1.14808404199714E-04;2.468002839944238e-05;1;1
5224;8;5;0.55;1.16913980179636E-04;2.351665076470799e-05;1;1
5225;0;13;0.55;1.21240972889184E-04;2.4960525432599168e-05;1;1
5226;0;;0.55;1.24913806070989E-04;2.719930325527656e-05;1;1
5227;0;22;0.55;1.28634338385026E-04;2.968984191734658e-05;1;1
5228;0;21;0.55;1.50926868541382E-04;3.175114509440362e-05;1;1
5229;0;25;0.55;1.57056207033096E-04;3.40012756928048e-05;1;1
5230;0;21;0.55;1.55083507207247E-04;3.207630603645241e-05;1;1
5231;0;11;0.55;1.35438278889724E-04;2.4494610140388682e-05;1;1
5232;0;5;0.55;1.11346810032076E-04;1.6317497182894887e-05;1;1
5233;0;2;0.55;1.00604284037427E-04;1.2582233061300679e-05;1;1
5234;0;4;0.55;9.41274232965992E-05;1.2906430359165794e-05;1;1
5235;0;9;0.55;9.10883071572947E-05;1.2790586112159367e-05;1;1
5236;0;;0.55;8.92757401325077E-05;1.544500148124397e-05;1;1
5237;53;34;0.55;9.23898120510328E-05;2.5065430317420184e-05;1;1
5238;178;26;0.55;9.79195043089826E-05;4.5787006637192403e-05;1;1
5239;317;19;0.55;1.11816987192641E-04;5.393566732718464e-05;1;1
5240;453;24;0.55;1.14229200451192E-04;5.0884950020925774e-05;1;1
5241;519;25;0.55;1.13837386150721E-04;4.129339528869433e-05;1;1
5242;529;19;0.55;1.14263271259929E-04;3.92906319057704e-05;1;1
5243;496;11;0.55;1.18484644462393E-04;3.5187785852171755e-05;1;1
5244;428;4;0.55;1.21377256124130E-04;3.244401212802917e-05;1;1
5245;0.33;1;0.55;1.23302256817748E-04;3.1280172811102076e-05;1;1
5246;0.18;0;0.55;1.24631018358475E-04;2.80520079978436e-05;1;1
5247;85;0;0.55;1.21997344843136E-04;2.6645969549269262e-05;1;1
5248;0.01;0;0.55;1.21016105551522E-04;2.5672799629268854e-05;1;1
5249;0;0;0.55;1.25980222384445E-04;2.6420547936688475e-05;1;1
5250;0;0;0.55;1.27465709645360E-04;2.8081029246376436e-05;1;1
5251;0;0;0.55;1.26722966014903E-04;3.1157804546791026e-05;1;1
5252;0;0;0.55;1.51383417378452E-04;3.499504911190656e-05;1;1
5253;0;1;0.55;1.57805764825301E-04;3.6048445000097566e-05;1;1
5254;0;6;0.55;1.49482266250950E-04;3.223080435328852e-05;1;1
5255;0;29;0.55;1.35458721374966E-04;2.50318351638341e-05;1;1
5256;0;66;0.55;1.18917343733348E-04;1.6974310182589944e-05;1;1
5257;0;99;0.55;1.06961896947676E-04;1.0468575104869028e-05;1;1
5258;0;115;0.55;9.49996360002562E-05;1.0724916698720668e-05;1;1
5259;0;121;0.55;9.31802548137218E-05;1.0617150253417572e-05;1;1
5260;0;112;0.55;8.99469350646187E-05;1.280668466238269e-05;1;1
5261;46;81;0.55;9.08429973343912E-05;2.088055075737237e-05;1;1
5262;0.19;;0.55;9.60796806372063E-05;3.810631182911203e-05;1;1
5263;335;15;0.55;1.02515656407550E-04;4.48635169871303e-05;1;1
5264;443;3;0.55;1.11731810170799E-04;4.2249650560190166e-05;1;1
5265;504;2;0.56;1.14164465914593E-04;3.443021263692966e-05;1;1
5266;524;2;0.56;1.19779335194384E-04;3.285344483033418e-05;1;1
5267;0.51;2;0.56;1.20753760324251E-04;2.9410430450953888e-05;1;1
5268;446;2;0.56;1.23779248140060E-04;2.7189784143298562e-05;1;1
5269;333;5;0.56;1.25360133665439E-04;2.619735806463522e-05;1;1
5270;226;11;0.56;1.19050219887421E-04;2.3512553905803817e-05;1;1
5271;103;28;0.56;1.16539201283533E-04;2.2375515972281938e-05;1;1
5272;11;63;0.56;1.11724996009052E-04;2.1537175500743025e-05;1;1
5273;0;112;0.56;1.09776145749319E-04;2.2221567707193304e-05;1;1
5274;0;126;0.56;1.13803315341985E-04;2.3609788832087938e-05;1;1
5275;0;89;0.56;1.15983847101127E-04;2.613282187784145e-05;1;1
5276;0;28;0.56;1.38266156014862E-04;2.9285044878164852e-05;1;1
5277;0;1;0.56;1.46916734353084E-04;3.01739418424772e-05;1;1
5278;0;0;0.56;1.41189431404462E-04;2.704767233836511e-05;1;1
5279;0;1;0.56;1.24787744078664E-04;2.1017431091625463e-05;1;1
5280;0;5;0.56;1.08369021348497E-04;1.4181353712559468e-05;1;1
5281;0;7;0.56;9.51495475586972E-05;7.779246460818193e-06;1;1
5282;0;2;0.56;8.79606069152750E-05;8.482243118776277e-06;1;1
5283;0;2;0.56;8.73711819241319E-05;8.544483355380465e-06;1;1
5284;0;;0.56;8.50237032021803E-05;9.158221684111968e-06;1;1
5285;57;;0.56;8.50407386065486E-05;1.5498949066812894e-05;1;1
5286;196;25;0.56;9.01070678656807E-05;3.4413185720256e-05;1;1
5287;333;5;0.56;1.00706496463636E-04;3.865621855826836e-05;1;1
5288;435;2;0.56;1.09084508331966E-04;3.5838075129136214e-05;1;1
5289;468;2;0.56;1.13006058417548E-04;2.707670285285507e-05;1;1
5290;399;5;0.56;1.20120043281750E-04;2.6646064358293975e-05;1;1
5291;0.32;8;0.56;1.17670352133588E-04;2.5643230960371594e-05;1;1
5292;284;7;0.55;1.18569821484235E-04;2.531682721717876e-05;1;1
5293;255;4;0.55;1.22266504232156E-04;2.409037029578547e-05;1;1
5294;191;2;0.55;1.23251150604643E-04;2.016202229137163e-05;1;1
5295;96;2;0.55;1.21353406558015E-04;2.0087853951631195e-05;1;1
5296;9;2;0.55;1.19145618151883E-04;1.8329985542474012e-05;1;1
5297;0;1;0.55;1.22068893541483E-04;1.8895616960608854e-05;1;1
5298;0;0;0.55;1.17837299096398E-04;2.131474858190329e-05;1;1
5299;0;0;0.55;1.19452255430513E-04;2.1693169321956233e-05;1;1
5300;0;2;0.55;1.43727706655339E-04;2.4080626021102327e-05;1;1
5301;0;12;0.55;1.52460054934529E-04;2.5503134525832852e-05;1;1
5302;0;36;0.55;1.47202929146472E-04;2.238964390287629e-05;1;1
5303;0;74;0.55;1.29421374066841E-04;1.7201526174080594e-05;1;1
5304;0;103;0.55;1.12794819403381E-04;1.138461091603647e-05;1;1
5305;0;93;0.55;1.03609329367994E-04;7.924826578930675e-06;1;1
5306;0;61;0.55;9.68564950764007E-05;8.64445267714597e-06;1;1
5307;0;38;0.55;9.30235290935335E-05;8.712988398946796e-06;1;1
5308;0;;0.55;8.90951648462037E-05;9.339252240536638e-06;1;1
5309;28;31;0.55;8.69112260061878E-05;1.5796620130908324e-05;1;1
5310;107;48;0.56;9.00252979247129E-05;3.512956583494546e-05;1;1
5311;191;31;0.56;9.52483529040333E-05;3.943584437770321e-05;1;1
5312;255;;0.56;1.02556541378034E-04;3.6536757628714584e-05;1;1
5313;297;2;0.57;1.12535881256983E-04;2.7577608589970405e-05;1;1
5314;304;1;0.58;1.16941236826625E-04;2.7138866466107613e-05;1;1
5315;295;0;0.58;1.11639818987211E-04;2.6128853894809666e-05;1;1
5316;266;1;0.59;1.12876589344349E-04;2.5791809967967115e-05;1;1
5317;211;;0.59;1.16532387121786E-04;2.4533962227166666e-05;1;1
5318;148;51;0.60;1.11537606561001E-04;2.0525916533798266e-05;1;1
5319;69;;0.60;1.05312869804824E-04;2.044997412961324e-05;1;1
5320;6;157;0.61;1.03745612602941E-04;1.866396843375578e-05;1;1
5321;0;183;0.61;1.04280524300105E-04;1.9231667185414933e-05;1;1
5322;0;163;0.62;1.05503666333749E-04;2.1694138249417325e-05;1;1
5323;0;137;0.62;1.11810173030894E-04;2.2081092813118584e-05;1;1
5324;0;118;0.63;1.36160580034940E-04;2.453031285934789e-05;1;1
5325;0;105;0.63;1.49032531575627E-04;2.5978414270989144e-05;1;1
5326;0;;0.64;1.40954342824180E-04;2.2795207535417543e-05;1;1
5327;0;73;0.64;1.27370311380898E-04;1.7515157536192798e-05;1;1
5328;0;58;0.65;1.09493358036805E-04;1.1596737360699082e-05;1;1
5329;0;45;0.65;9.45464942440594E-05;1.120874845953939e-05;1;1
5330;0;32;0.65;8.75926421809198E-05;1.148814688469128e-05;1;1
5331;0;;0.66;8.31770653686567E-05;1.1377013878324904e-05;1;1
5332;0;13;0.66;8.12997638072701E-05;1.3728694296165839e-05;1;1
5333;37;8;0.66;8.20493215994753E-05;2.2349004538618138e-05;1;1
5334;115;8;0.67;8.22639676945158E-05;4.080133315765596e-05;1;1
5335;203;5;0.67;8.72212703656908E-05;4.804601742242516e-05;1;1
5336;0.3;2;0.67;9.44851667883335E-05;4.527402700821972e-05;1;1
5337;413;0;0.67;1.01824018990197E-04;3.684221611193515e-05;1;1
5338;441;0;0.68;1.06631410102931E-04;3.512156874520381e-05;1;1
5339;393;0;0.68;1.06232781640713E-04;3.144489579309329e-05;1;1
5340;397;1;0.68;1.05714905347916E-04;2.904456073323615e-05;1;1
5341;318;3;0.68;1.07265127145431E-04;2.799024776974365e-05;1;1
5342;227;8;0.69;1.08334950539761E-04;2.511490884502804e-05;1;1
5343;104;13;0.69;1.02917691950642E-04;2.3885441227724227e-05;1;1
5344;0.01;18;0.69;9.87337966377873E-05;2.299805738365083e-05;1;1
5345;0;18;0.70;1.03548001912269E-04;2.3708763101056632e-05;1;1
5346;0;9;0.70;1.07057295212138E-04;2.5192941388296833e-05;1;1
5347;0;11;0.70;1.10883447033258E-04;2.790786788168233e-05;1;1
5348;0;;0.70;1.36692084651231E-04;3.129805717091814e-05;1;1
5349;0;25;0.71;1.43121246259827E-04;3.2245231445026305e-05;1;1
5350;0;32;0.71;1.36078810093972E-04;2.887900904259119e-05;1;1
5351;0;56;0.71;1.19295529710324E-04;2.243594909333826e-05;1;1
5352;0;102;0.71;9.80080884116978E-05;1.5163045405188946e-05;1;1
5353;0;161;0.71;8.60390133025309E-05;1.7000886366880348e-05;1;1
5354;0;209;0.71;8.08329937275787E-05;1.6572033338466655e-05;1;1
5355;0;234;0.71;7.98892323255750E-05;1.5196191869258267e-05;1;1
5356;0;233;0.71;7.82504264253446E-05;1.837819359691262e-05;1;1
5357;0.03;192;0.72;7.87308248285306E-05;2.8766210171507936e-05;1;1
5358;114;192;0.72;8.49112695333495E-05;4.858721449670229e-05;1;1
5359;242;187;0.72;9.89143719240913E-05;5.807999596018269e-05;1;1
5360;395;131;0.72;1.07486587402219E-04;5.351671456905063e-05;1;1
5361;488;72;0.73;1.09834066124171E-04;4.691413034876178e-05;1;1
5362;488;37;0.73;1.15319466330763E-04;4.484968789495263e-05;1;1
5363;0.44;21;0.74;1.15878227594043E-04;4.244134309751064e-05;1;1
5364;387;14;0.74;1.18896901248106E-04;3.763450228197017e-05;1;1
5365;291;;0.74;1.22866150465920E-04;3.6213290957707275e-05;1;1
5366;205;6;0.75;1.17305794480107E-04;3.36492114396101e-05;1;1
5367;0.11;2;0.75;1.16641413709743E-04;3.387822665503775e-05;1;1
5368;11;1;0.76;1.18658405586950E-04;3.2177329286541604e-05;1;1
5369;0;0;0.76;1.19833848488362E-04;3.32855635893317e-05;1;1
5370;0;0;0.76;1.24811593644779E-04;3.376383244632999e-05;1;1
5371;0;1;0.77;1.30222038072151E-04;3.4130281368509865e-05;1;1
5372;0;6;0.77;1.50303372741502E-04;3.8369849420086445e-05;1;1
5373;0;19;0.78;1.52507754066760E-04;3.911845155035099e-05;1;1
5374;0;31;0.78;1.45932087980596E-04;3.627336397954547e-05;1;1
5375;0;35;0.78;1.33612083541443E-04;2.8481372605747848e-05;1;1
5376;0;35;0.79;1.11418358730423E-04;1.8359780666537956e-05;1;1
5377;0;39;0.79;9.83896814695477E-05;1.4753408687320108e-05;1;1
5378;0;53;0.80;9.13779090315558E-05;1.5256385730426415e-05;1;1
5379;0;;0.80;8.96505190286103E-05;1.7482169667137944e-05;1;1
5380;0;;0.80;8.87340142735958E-05;1.9358121525171196e-05;1;1
5381;59;48;0.81;8.97186606460835E-05;3.1245019890740696e-05;1;1
5382;199;17;0.81;9.50643705368557E-05;5.248177252253448e-05;1;1
5383;0.35;3;0.82;1.09466101389816E-04;5.8615946852608973e-05;1;1
5384;459;0;0.82;1.13670439187912E-04;5.51960437157538e-05;1;1
5385;525;0;0.82;1.12522252933489E-04;4.425987168565542e-05;1;1
5386;548;0;0.83;1.16130351578694E-04;4.1857740112889075e-05;1;1
5387;524;0;0.83;1.19850883892731E-04;3.766518300975489e-05;1;1
5388;464;1;0.84;1.23912124294133E-04;3.503561295577406e-05;1;1
5389;0.35;3;0.84;1.26719558934029E-04;3.359174381801343e-05;1;1
5390;184;8;0.84;1.21687300483633E-04;3.075931353475934e-05;1;1
5391;89;18;0.85;1.19077476534410E-04;2.924218837683901e-05;1;1
5392;7;34;0.85;1.18341547065699E-04;2.7863964547603983e-05;1;1
5393;0;64;0.85;1.17660130890967E-04;2.9579427373266167e-05;1;1
5394;0;75;0.86;1.20992255985407E-04;3.231355141198461e-05;1;1
5395;0;67;0.86;1.27632656608170E-04;3.5306206567751765e-05;1;1
5396;0;;0.86;1.53788816475256E-04;3.7683560405486256e-05;1;1
5397;0;38;0.86;1.52398727478803E-04;4.0477726428216116e-05;1;1
5398;0;29;0.87;1.52647444382580E-04;3.8262053068607926e-05;1;1
5399;0;25;0.87;1.35710845359617E-04;2.9163679980551167e-05;1;1
5400;0;25;0.87;1.17070705899824E-04;1.949189533564003e-05;1;1
5401;0;25;0.87;1.03527559427027E-04;1.3352918340367504e-05;1;1
5402;0;27;0.87;9.73743713691971E-05;1.370215582100416e-05;1;1
5403;0;33;0.88;9.41751224288305E-05;1.3583615503281455e-05;1;1
5404;0;41;0.88;9.30201220126598E-05;1.640793419362522e-05;1;1
5405;53;24;0.88;9.28191042411139E-05;2.659063711365834e-05;1;1
5406;189;11;0.88;9.62704771661313E-05;4.8586966834673884e-05;1;1
5407;344;4;0.89;1.10457561924051E-04;5.724338499868218e-05;1;1
5408;459;2;0.89;1.16539201283533E-04;5.4035151542139894e-05;1;1
5409;535;1;0.89;1.18641370182582E-04;4.3793879317484554e-05;1;1
5410;0.56;1;0.89;1.20924114367934E-04;4.163375095876027e-05;1;1
5411;533;1;0.90;1.23561194964146E-04;3.729104636366409e-05;1;1
5412;0.46;1;0.90;1.26975089999553E-04;3.4355126314692774e-05;1;1
5413;358;1;0.90;1.27666727416906E-04;3.3129365571918136e-05;1;1
5414;215;2;0.90;1.21080840088122E-04;2.970307844463969e-05;1;1
5415;98;2;0.90;1.21826990799453E-04;2.8198222395541144e-05;1;1
5416;9;1;0.91;1.24849071534390E-04;2.7176552236497544e-05;1;1
5417;0;0;0.91;1.26985311242174E-04;2.7945953056830962e-05;1;1
5418;0;0;0.91;1.27332833491288E-04;2.9705538486911848e-05;1;1
5419;0;0;0.91;1.24372080212077E-04;3.2985047716922465e-05;1;1
5420;0;0;0.92;1.42364874305875E-04;3.707295157849683e-05;1;1
5421;0;1;0.92;1.58361119007707E-04;3.818604850132977e-05;1;1
5422;0;2;0.92;1.54167002452232E-04;3.411523789872865e-05;1;1
5423;0;3;0.92;1.38174164831273E-04;2.6491131482316914e-05;1;1
5424;0;3;0.93;1.19336414680808E-04;1.799133824305934e-05;1;1
5425;0;2;0.93;1.05098223709784E-04;1.0160762562838935e-05;1;1
5426;0;2;0.93;9.72312739725033E-05;1.0473376969580835e-05;1;1
5427;0;2;0.93;9.27271130575251E-05;1.1766593059931187e-05;1;1
5428;0;1;0.94;9.22058296838551E-05;1.3141500644359399e-05;1;1
5429;36;0;0.94;8.99980412777236E-05;2.138408569795265e-05;1;1
5430;106;0;0.94;9.43182198255242E-05;3.62625143352493e-05;1;1
5431;185;0;0.94;1.05684241620053E-04;4.076521951177756e-05;1;1
5432;253;8;0.94;1.10989066540342E-04;3.827235881625583e-05;1;1
5433;0.31;;0.95;1.17203582053897E-04;3.0980286890427117e-05;1;1
5434;342;26;0.95;1.21765663343728E-04;2.9478580689987582e-05;1;1
5435;335;33;0.95;1.26838806764607E-04;2.6487251754869195e-05;1;1
5436;311;;0.95;1.23605487015504E-04;2.4724393799348517e-05;1;1
5437;289;24;0.96;1.18838980873254E-04;2.3698839672248062e-05;1;1
5438;227;19;0.96;1.14954908677282E-04;2.1661771635180246e-05;1;1
5439;0.12;14;0.96;1.15033271537376E-04;2.0659170008142028e-05;1;1
5440;12;11;0.96;1.19264865982461E-04;1.9685253405169778e-05;1;1
5441;0;9;0.97;1.23114867369697E-04;2.088980382199159e-05;1;1
5442;0;6;0.97;1.27234028145952E-04;2.270971570279087e-05;1;1
5443;0;3;0.97;1.28348143591638E-04;2.4766977490238295e-05;1;1
5444;0;3;0.97;1.47553858476459E-04;2.653456846296757e-05;1;1
5445;0;8;0.97;1.56879038827665E-04;2.8334037746718257e-05;1;1
5446;0;18;0.98;1.51959214046101E-04;2.6681641301628264e-05;1;1
5447;0;25;0.98;1.33411065769897E-04;2.0413059655116854e-05;1;1
5448;0;19;0.98;1.11619376501969E-04;1.3558606076948888e-05;1;1
5449;0;7;0.98;9.78649910150041E-05;9.969417281036938e-06;1;1
5450;0;5;0.99;9.13370240610719E-05;1.021077795134616e-05;1;1
5451;0;9;0.99;9.08293690108966E-05;1.0105711815594087e-05;1;1
5452;0;31;0.99;8.65466683527062E-05;1.2186402250350828e-05;1;1
5453;61;75;0.99;8.49725969890754E-05;1.988777927271304e-05;1;1
5454;202;94;0.99;9.05533954601301E-05;3.6284281013290186e-05;1;1
5455;321;93;0.99;1.03694506389836E-04;4.271249583729111e-05;1;1
5456;416;48;0.99;1.10208845020274E-04;4.0209471294451166e-05;1;1
5457;487;13;0.99;1.15908891321906E-04;3.279641633038639e-05;1;1
5458;503;3;0.99;1.20750353243377E-04;3.131237914305089e-05;1;1
5459;499;1;1.00;1.23390840920463E-04;2.8029085230359925e-05;1;1
5460;475;1;1.00;1.27656506174285E-04;2.59267833419898e-05;1;1
5461;412;0;1.00;1.30072126513710E-04;2.497762258644169e-05;1;1
5462;279;0;1.00;1.22964955811256E-04;2.2421535299573637e-05;1;1
5463;0.12;0;1.00;1.20624291251052E-04;2.1345401535651574e-05;1;1
5464;11;1;1.00;1.21476061469466E-04;2.0541624422399053e-05;1;1
5465;0;1;1.00;1.21724778373244E-04;2.1204901638061293e-05;1;1
5466;0;2;1.00;1.23452168376189E-04;2.2527901397675583e-05;1;1
5467;0;3;1.00;1.23806504787050E-04;2.492315616492607e-05;1;1
5468;0;4;1.00;1.49465230846582E-04;2.7916433967166823e-05;1;1
5469;0;5;1.00;1.58970986484093E-04;2.8765487646308553e-05;1;1
5470;0;6;1.00;1.52538417794623E-04;2.57993266230642e-05;1;1
5471;0;6;1.00;1.38525094161260E-04;2.00504137138081e-05;1;1
5472;0;6;1.00;1.19179688960620E-04;1.351636107423653e-05;1;1
5473;0;6;1.00;1.05401453907540E-04;8.200310020623944e-06;1;1
5474;0;7;1.00;9.83522035799374E-05;8.949543058806313e-06;1;1
5475;0;7;1.00;9.51018484264660E-05;9.027015467314605e-06;1;1
5476;0;5;1.00;9.26896351679148E-05;9.6770026441304e-06;1;1
5477;61;2;1.00;9.01581740787856E-05;1.6357536376693908e-05;1;1
5478;204;0;1.00;9.10542363485581E-05;3.645252655998728e-05;1;1
5479;362;0;1.00;9.78854335002460E-05;4.0893119578262524e-05;1;1
5480;465;0;1.00;1.09602384624762E-04;3.785408663383219e-05;1;1
5481;529;0;1.00;1.18556193160740E-04;2.853683312797256e-05;1;1
5482;557;0;1.00;1.23901903051512E-04;2.8082327780350706e-05;1;1
5483;533;0;1.00;1.23523717074536E-04;2.7051414529410003e-05;1;1
5484;478;1;1.00;1.26467434949378E-04;2.6697086061486424e-05;1;1
5485;375;8;1.00;1.26021107354929E-04;2.538422188568609e-05;1;1
5486;246;22;1.00;1.15707873550360E-04;2.1227303685361968e-05;1;1
5487;112;39;1.00;1.12563137903972E-04;2.114794078273657e-05;1;1
5488;11;64;1.00;1.11428579973044E-04;1.9305480850883842e-05;1;1
5489;0;88;1.00;1.12879996425223E-04;1.988282956158253e-05;1;1
5490;0;93;1.00;1.19537432452354E-04;2.242953553554958e-05;1;1
5491;0;82;1.00;1.28954603987150E-04;2.2831534434452902e-05;1;1
5492;0;61;1.00;1.46409079302909E-04;2.5388416199565265e-05;1;1
5493;0;36;1.00;1.47874124078583E-04;2.688567276848601e-05;1;1
5494;0;18;1.00;1.45209786835381E-04;2.357583570852165e-05;1;1
5495;0;9;1.00;1.28027877989514E-04;1.8116111660413335e-05;1;1
5496;0;8;1.00;1.09370703125353E-04;1.1999429988672343e-05;1;1
5497;0;15;1.00;9.57560079542086E-05;7.711310576159304e-06;1;1
5498;0;27;1.00;8.55075086862400E-05;8.40710159728525e-06;1;1
5499;0;;1.00;8.29385697075005E-05;8.467291060843769e-06;1;1
5500;0;92;1.00;8.41378621750287E-05;9.07517756337937e-06;1;1
5501;61;121;1.00;8.36744991762110E-05;1.5360744282589287e-05;1;1
5502;212;99;1.00;8.31361803981727E-05;3.408860873094621e-05;1;1
5503;358;105;1.00;8.86965363839855E-05;3.829776267039804e-05;1;1
5504;466;106;1.00;9.50132643237508E-05;3.5513452853240994e-05;1;1
5505;494;82;1.00;1.04944905070469E-04;2.6839563010855566e-05;1;1
5506;485;58;1.00;1.08866455156052E-04;2.6412834172131632e-05;1;1
5507;455;39;1.00;1.12484775043878E-04;2.541553162693106e-05;1;1
5508;383;23;1.00;1.12147474037386E-04;2.509324363502975e-05;1;1
5509;279;7;1.00;1.15714687712108E-04;2.3880128938784222e-05;1;1
5510;179;0;1.00;1.16569865011396E-04;1.9988395105749004e-05;1;1
5511;91;0;1.00;1.15401236271731E-04;1.991507373685728e-05;1;1
5512;9;0;1.00;1.11230969282371E-04;1.8171292652038385e-05;1;1
5513;0;0;1.00;1.06409949846143E-04;1.8734248704031555e-05;1;1
5514;0;0;1.00;1.07609242313671E-04;2.1132492415531416e-05;1;1
5515;0;1;1.00;1.11462650781780E-04;2.1507260102858633e-05;1;1
5516;0;5;1.00;1.34092481944629E-04;2.3868640156569134e-05;1;1
5517;0;17;1.00;1.41059962331263E-04;2.5278989313129496e-05;1;1
5518;0;27;1.00;1.36899916584524E-04;2.2196455118983216e-05;1;1
5519;0;34;1.00;1.18869644601117E-04;1.7052941549199957e-05;1;1
5520;0;43;1.00;1.00127292715114E-04;1.1285238011182894e-05;1;1
5521;0;61;0.99;8.89316249642681E-05;1.2647477955159221e-05;1;1
5522;0;;0.99;8.21753835918007E-05;1.2369682296138052e-05;1;1
5523;0;135;0.99;7.92214444743376E-05;1.1414679179880491e-05;1;1
5524;0;223;0.99;7.69216648846173E-05;1.3782941625414639e-05;1;1
5525;63;272;0.99;7.60017530487291E-05;2.179000641410652e-05;1;1
